1	12.078686622436466
2	11.698854874091849
3	11.21315527041347
4	11.782310095102062
5	11.988121686657838
6	10.974312952690209
7	11.600191173672853
8	13.244638784734981
9	11.593245666535854
10	10.135340068932367
11	12.552174354996911
12	9.822850563806634
13	12.470088638859515
14	12.433151496251282
15	10.989665928173872
16	12.428430491365154
17	4.6004086452467945
18	13.728694506161391
19	6.832765765182446
20	12.840783512296781
21	11.672011121833656
22	10.49813688348063
23	10.694221797423676
24	11.82877169275521
25	11.74779880000608
26	11.415016773949844
27	13.110679065418509
28	12.43059121725211
29	11.708885646612778
30	9.410277250299316
31	10.867552413147816
32	6.975307415466237
33	12.007010162276657
34	11.655417432995934
35	12.166890748450163
36	12.954952635619629
37	12.592580695001159
38	12.22336924549508
39	11.5124999511623
40	12.95165808037103
41	6.200115152496562
42	12.220017649844502
43	11.802528040551353
44	11.160839030481027
